index,distance,classify_label,real_label
15119,68,1,0
15120,71,1,0
15121,146,1,0
15122,73,1,0
15123,40,1,0
15124,5,1,0
15125,136,1,0
15126,40,1,0
15127,0,0,0
15128,52,1,0
15129,108,1,0
15130,100,1,0
15131,88,1,0
15132,73,1,0
15133,138,1,0
15134,73,1,0
15135,-14,0,0
15136,-7,0,0
15137,52,1,0
15138,110,1,0
15139,-55,0,0
15140,65,1,0
15141,71,1,0
15142,122,1,0
15143,15,1,0
15144,117,1,0
15145,78,1,0
15146,121,1,0
15147,128,1,0
15148,93,1,0
15149,126,1,0
15150,68,1,0
15151,155,1,0
15152,81,1,0
15153,98,1,0
15154,-31,0,0
15155,69,1,0
15156,101,1,0
15157,63,1,0
15158,0,0,0
15159,132,1,0
15160,99,1,0
15161,144,1,0
15162,-20,0,0
15163,-28,0,0
15164,29,1,0
15165,124,1,0
15166,23,1,0
15167,133,1,0
15168,97,1,0
15169,204,1,0
15170,60,1,0
15171,130,1,0
15172,100,1,0
15173,105,1,0
15174,46,1,0
15175,123,1,0
15176,3,1,0
15177,-5,0,0
15178,125,1,0
15179,69,1,0
15180,63,1,0
15181,102,1,0
15182,84,1,0
15183,80,1,0
15184,98,1,0
15185,42,1,0
15186,105,1,0
15187,105,1,0
15188,56,1,0
15189,44,1,0
15190,163,1,0
15191,146,1,0
15192,15,1,0
15193,134,1,0
15194,55,1,0
15195,70,1,0
15196,8,1,0
15197,48,1,0
15198,77,1,0
15199,-33,0,0
15200,29,1,0
15201,25,1,0
15202,52,1,0
15203,-61,0,0
15204,98,1,0
15205,56,1,0
15206,121,1,0
15207,81,1,0
15208,18,1,0
15209,-65,0,0
15210,130,1,0
15211,33,1,0
15212,44,1,0
15213,-3,0,0
15214,127,1,0
15215,105,1,0
15216,58,1,0
15217,12,1,0
15218,161,1,0
15219,81,1,0
15220,46,1,0
15221,42,1,0
15222,195,1,0
15223,-5,0,0
15224,89,1,0
15225,-10,0,0
15226,140,1,0
15227,82,1,0
15228,35,1,0
15229,94,1,0
15230,47,1,0
15231,84,1,0
15232,51,1,0
15233,-26,0,0
15234,77,1,0
15235,131,1,0
15236,-3,0,0
15237,-40,0,0
15238,101,1,0
15239,102,1,0
15240,17,1,0
15241,17,1,0
15242,-8,0,0
15243,77,1,0
15244,70,1,0
15245,-57,0,0
15246,96,1,0
15247,58,1,0
15248,-1,0,0
15249,-15,0,0
15250,106,1,0
15251,151,1,0
15252,-2,0,0
15253,-62,0,0
15254,48,1,0
15255,20,1,0
15256,26,1,0
15257,8,1,0
15258,109,1,0
15259,153,1,0
15260,11,1,0
15261,158,1,0
15262,-10,0,0
15263,84,1,0
15264,13,1,0
15265,2,1,0
15266,-57,0,0
15267,98,1,0
15268,22,1,0
15269,-36,0,0
15270,112,1,0
15271,102,1,0
15272,21,1,0
15273,-18,0,0
15274,83,1,0
15275,137,1,0
15276,-3,0,0
15277,120,1,0
15278,9,1,0
15279,117,1,0
15280,-2,0,0
15281,48,1,0
15282,31,1,0
15283,94,1,0
15284,105,1,0
15285,-5,0,0
15286,-8,0,0
15287,46,1,0
15288,83,1,0
15289,132,1,0
15290,13,1,0
15291,91,1,0
15292,120,1,0
15293,62,1,0
15294,1,1,0
15295,81,1,0
15296,107,1,0
15297,15,1,0
15298,6,1,0
15299,-28,0,0
15300,172,1,0
15301,-49,0,0
15302,20,1,0
15303,69,1,0
15304,108,1,0
15305,22,1,0
15306,18,1,0
15307,1,1,0
15308,127,1,0
15309,63,1,0
15310,76,1,0
15311,-9,0,0
15312,96,1,0
15313,19,1,0
15314,-12,0,0
15315,137,1,0
15316,161,1,0
15317,49,1,0
15318,-20,0,0
15319,40,1,0
15320,77,1,0
15321,-46,0,0
15322,49,1,0
15323,114,1,0
15324,71,1,0
15325,11,1,0
15326,57,1,0
15327,75,1,0
15328,91,1,0
15329,-1,0,0
15330,74,1,0
15331,81,1,0
15332,26,1,0
15333,79,1,0
15334,-69,0,0
15335,68,1,0
15336,184,1,0
15337,148,1,0
15338,53,1,0
15339,21,1,0
15340,-5,0,0
15341,104,1,0
15342,-38,0,0
15343,-9,0,0
15344,79,1,0
15345,-62,0,0
15347,13,1,0
15348,54,1,0
15349,77,1,0
15351,-4,0,0
15352,-11,0,0
15353,74,1,0
15356,105,1,0
15357,21,1,0
15360,62,1,0
15361,13,1,0
15364,175,1,0
15368,20,1,0
15372,89,1,0
15376,60,1,0
23026,26,1,0
23029,151,1,1
23030,151,1,0
23033,97,1,1
23034,170,1,0
23037,6,1,1
23038,56,1,0
23041,5,1,1
23042,-61,0,0
23045,92,1,1
23046,30,1,0
23048,1,1,0
23049,144,1,1
23050,127,1,0
23052,-16,0,0
23053,2,1,1
23054,64,1,0
23056,27,1,0
23057,-7,0,1
23058,-4,0,0
23060,57,1,0
23061,161,1,1
23062,27,1,0
23063,-39,0,1
23064,-20,0,0
23065,-22,0,0
23066,47,1,1
23067,-10,0,1
23068,100,1,0
23069,125,1,0
23070,158,1,1
23071,-76,0,1
23072,138,1,0
23073,-23,0,1
23074,71,1,0
23075,-54,0,1
23076,127,1,0
23077,20,1,0
23078,66,1,1
23079,-87,0,1
23080,49,1,0
23081,-38,0,1
23082,5,1,0
23083,66,1,1
23084,8,1,0
23085,31,1,1
23086,53,1,0
23087,-90,0,1
23088,166,1,0
23089,205,1,1
23090,79,1,0
23091,-41,0,1
23092,-52,0,0
23093,240,1,1
23094,7,1,0
23095,17,1,1
23096,140,1,0
23097,121,1,1
23098,80,1,0
23099,-9,0,1
23100,-51,0,0
23101,240,1,1
23102,46,1,0
23103,21,1,1
23104,13,1,0
23105,69,1,1
23106,54,1,0
23107,-40,0,1
23108,-10,0,0
23109,46,1,1
23110,94,1,0
23111,-41,0,1
23112,32,1,0
23113,86,1,1
23114,60,1,0
23115,-3,0,0
23116,112,1,1
23117,144,1,1
23118,10,1,0
23119,6,1,0
23120,42,1,1
23121,183,1,1
23122,68,1,0
23123,37,1,0
23124,62,1,1
23125,198,1,1
23126,33,1,0
23127,47,1,0
23128,43,1,1
23129,83,1,1
23130,163,1,0
23131,26,1,0
23132,31,1,1
23133,-11,0,1
23134,105,1,0
23135,-55,0,0
23136,48,1,1
23137,94,1,1
23138,104,1,0
23139,-50,0,0
23140,6,1,1
23141,90,1,1
23142,71,1,0
23143,-72,0,0
23144,-6,0,1
23145,1,1,1
23146,117,1,0
23147,8,1,1
23148,-21,0,0
23149,46,1,1
23150,18,1,0
23151,-28,0,0
23152,75,1,1
23153,130,1,1
23154,81,1,0
23155,6,1,1
23156,233,1,0
23157,5,1,1
23158,62,1,0
23159,-43,0,1
23160,160,1,0
23161,21,1,1
23162,99,1,0
23163,-69,0,1
23164,199,1,0
23165,134,1,1
23166,64,1,0
23167,0,0,1
23168,-24,0,0
23169,92,1,1
23170,105,1,0
23171,94,1,1
23172,25,1,0
23173,50,1,1
23174,-33,0,0
23175,-32,0,0
23176,112,1,1
23177,130,1,1
23178,147,1,0
23179,75,1,0
23180,-93,0,1
23181,-1,0,1
23182,-6,0,0
23183,88,1,1
23184,64,1,0
23185,-18,0,1
23186,21,1,0
23187,-15,0,1
23188,104,1,0
23189,141,1,1
23190,28,1,0
23191,-73,0,1
23192,156,1,0
23193,145,1,1
23194,92,1,0
23195,115,1,1
23196,-9,0,0
23197,144,1,1
23198,1,1,0
23199,124,1,1
23200,-96,0,0
23201,16,1,1
23202,-21,0,0
23203,146,1,1
23204,88,1,0
23205,-55,0,1
23206,0,0,0
23207,-27,0,1
23208,122,1,0
23209,-84,0,1
23210,48,1,0
23211,132,1,1
23212,137,1,0
23213,-81,0,1
23214,35,1,0
23215,34,1,1
23216,17,1,0
23217,-33,0,1
23218,27,1,0
23219,-61,0,1
23220,115,1,0
23221,46,1,1
23222,-3,0,0
23223,209,1,1
23224,-74,0,0
23225,106,1,1
23226,14,1,0
23227,126,1,1
23228,-5,0,0
23229,35,1,1
23230,19,1,0
23231,-44,0,1
23232,247,1,0
23233,131,1,1
23234,111,1,0
23235,-32,0,1
23236,232,1,0
23237,-18,0,1
23238,11,1,0
23239,136,1,1
23240,262,1,0
23241,140,1,1
23242,31,1,1
23243,-18,0,0
23244,113,1,0
23245,-27,0,1
23246,61,1,1
23247,-54,0,0
23248,177,1,0
23249,146,1,1
23250,33,1,0
23251,147,1,1
23252,49,1,0
23253,-26,0,1
23254,116,1,0
23255,4,1,1
23256,137,1,0
23257,-1,0,1
23258,10,1,0
23259,66,1,1
23260,74,1,0
23261,-18,0,1
23262,21,1,0
23263,74,1,1
23264,32,1,0
23265,48,1,1
23266,80,1,0
23267,0,0,0
23268,101,1,1
23269,-38,0,1
23270,61,1,0
23271,121,1,0
23272,152,1,1
23273,122,1,1
23274,27,1,0
23275,90,1,0
23276,89,1,1
23277,-23,0,1
23278,80,1,0
23279,187,1,0
23280,117,1,1
23281,-56,0,1
23282,209,1,0
23283,86,1,0
23284,49,1,1
23285,-37,0,1
23286,323,1,1
23287,138,1,0
23288,156,1,1
23289,38,1,1
23290,109,1,1
23291,178,1,0
23292,51,1,1
23293,124,1,1
23294,174,1,1
23295,198,1,0
23296,79,1,1
23297,38,1,1
23298,153,1,0
23299,155,1,1
23300,-37,0,1
23301,-46,0,1
23302,59,1,0
23303,143,1,1
23304,-17,0,1
23305,-59,0,1
23306,163,1,0
23307,19,1,1
23308,112,1,1
23309,-35,0,1
23310,141,1,0
23311,85,1,1
23312,144,1,1
23313,-41,0,1
23314,105,1,0
23315,173,1,1
23316,87,1,1
23317,1,1,1
23318,57,1,0
23319,203,1,1
23320,30,1,1
23321,33,1,1
23322,229,1,0
23323,170,1,1
23324,63,1,1
23325,0,0,1
23326,137,1,0
23327,101,1,1
23328,84,1,1
23329,17,1,1
23330,269,1,0
23331,117,1,1
23332,45,1,1
23333,115,1,1
23334,79,1,0
23335,172,1,1
23336,122,1,1
23337,-27,0,0
23338,266,1,1
23339,168,1,1
23340,154,1,1
23341,181,1,0
23342,84,1,1
23343,117,1,1
23344,81,1,1
23345,52,1,0
23346,308,1,1
23347,195,1,1
23348,19,1,1
23349,94,1,0
23350,292,1,1
23351,72,1,1
23352,123,1,1
23353,94,1,0
23354,183,1,1
23355,61,1,1
23356,170,1,1
23357,75,1,0
23358,206,1,1
23359,188,1,1
23360,-15,0,1
23361,167,1,0
23362,96,1,1
23363,171,1,1
23364,-73,0,1
23365,39,1,1
23366,145,1,0
23367,156,1,1
23368,-60,0,1
23369,-11,0,1
23370,224,1,0
23371,117,1,1
23372,93,1,1
23373,141,1,1
23374,170,1,0
23375,202,1,1
23376,-47,0,1
23377,45,1,1
23378,174,1,0
23379,103,1,1
23380,-70,0,1
23381,-51,0,1
23382,150,1,0
23383,128,1,1
23384,79,1,0
23385,133,1,1
23386,86,1,1
23387,-25,0,1
23388,155,1,0
23389,-24,0,1
23390,171,1,1
23391,99,1,1
23392,41,1,0
23393,-57,0,1
23394,131,1,1
23395,149,1,1
23396,-20,0,0
23397,-13,0,1
23398,91,1,1
23399,179,1,1
23400,-111,0,0
23401,-9,0,1
23402,165,1,1
23403,69,1,1
23404,-1,0,1
23405,73,1,0
23406,95,1,1
23407,98,1,1
23408,48,1,1
23409,52,1,0
23410,87,1,1
23411,74,1,1
23412,73,1,1
23413,98,1,0
23414,130,1,1
23415,96,1,1
23416,-96,0,1
23417,85,1,0
23418,142,1,1
23419,161,1,1
23420,40,1,0
23421,-47,0,1
23422,239,1,1
23423,156,1,1
23424,106,1,0
23425,-6,0,1
23426,313,1,1
23427,139,1,1
23428,-115,0,0
23429,10,1,1
23430,334,1,1
23431,165,1,1
23432,171,1,0
23433,-100,0,1
23434,162,1,1
23435,6,1,1
23436,164,1,0
23437,-90,0,1
23438,127,1,1
23439,-3,0,1
23440,163,1,0
23441,-84,0,1
23442,124,1,1
23443,-29,0,1
23444,148,1,0
23445,88,1,1
23446,115,1,1
23447,149,1,1
23448,21,1,0
23449,-109,0,1
23450,175,1,1
23451,197,1,1
23452,-33,0,0
23453,-60,0,1
23454,126,1,1
23455,-16,0,1
23456,63,1,0
23457,105,1,1
23458,66,1,1
23459,-42,0,1
23460,134,1,0
23461,-75,0,1
23462,204,1,1
23463,-42,0,1
23464,132,1,0
23465,-31,0,1
23466,179,1,1
23467,45,1,1
23468,79,1,0
23469,-6,0,1
23470,135,1,1
23471,1,1,0
23472,105,1,1
23473,-49,0,1
23474,123,1,1
23475,-10,0,0
23476,155,1,1
23477,-44,0,1
23478,85,1,1
23479,68,1,0
23480,111,1,1
23481,83,1,1
23482,82,1,1
23483,67,1,0
23484,178,1,1
23485,-77,0,1
23486,43,1,1
23487,101,1,1
23488,152,1,0
23489,-78,0,1
23490,147,1,1
23491,47,1,1
23492,187,1,0
23493,82,1,1
23494,115,1,1
23495,109,1,1
23496,103,1,0
23497,47,1,1
23498,19,1,1
23499,37,1,0
23500,130,1,1
23501,118,1,1
23502,113,1,1
23503,27,1,0
23504,68,1,1
23505,82,1,1
23506,262,1,1
23507,3,1,0
23508,-3,0,1
23509,64,1,1
23510,138,1,1
23511,91,1,0
23512,-19,0,1
23513,169,1,1
23514,79,1,1
23515,94,1,0
23516,29,1,1
23517,79,1,1
23518,87,1,1
23519,-58,0,0
23520,178,1,1
23521,58,1,1
23522,37,1,1
23523,128,1,0
23524,121,1,1
23525,127,1,1
23526,87,1,1
23527,-19,0,0
23528,128,1,1
23529,47,1,1
23530,290,1,1
23531,-54,0,0
23532,187,1,1
23533,142,1,1
23534,68,1,0
23535,-44,0,1
23536,152,1,1
23537,31,1,1
23538,83,1,0
23539,-31,0,1
23540,-32,0,1
23541,51,1,1
23542,311,1,0
23543,-23,0,1
23544,98,1,1
23545,105,1,1
23546,87,1,0
23547,119,1,1
23548,-4,0,1
23549,66,1,1
23550,140,1,0
23551,25,1,1
23552,-8,0,1
23553,124,1,1
23554,89,1,0
23555,65,1,1
23556,-28,0,1
23557,34,1,1
23558,72,1,0
23559,-28,0,1
23560,-47,0,1
23561,45,1,1
23562,329,1,0
23563,89,1,1
23564,-33,0,1
23565,40,1,1
23566,119,1,0
23567,-16,0,1
23568,151,1,1
23569,95,1,1
23570,111,1,0
23571,-20,0,1
23572,-21,0,1
23573,19,1,1
23574,66,1,0
23575,-30,0,1
23576,-22,0,1
23577,30,1,1
23578,152,1,0
23579,138,1,1
23580,3,1,1
23581,69,1,1
23582,73,1,0
23583,-18,0,1
23584,-76,0,1
23585,71,1,1
23586,119,1,0
23587,-57,0,1
23588,-59,0,1
23589,268,1,1
23590,21,1,0
23591,42,1,1
23592,-31,0,1
23593,198,1,1
23594,36,1,0
23595,174,1,1
23596,-17,0,1
23597,107,1,1
23598,1,1,0
23599,102,1,1
23600,-58,0,1
23601,240,1,1
23602,53,1,0
23603,59,1,1
23604,-65,0,1
23605,139,1,1
23606,74,1,0
23607,178,1,1
23608,-16,0,1
23609,71,1,1
23610,52,1,1
23611,2,1,0
23612,-40,0,1
23613,254,1,1
23614,0,0,1
23615,29,1,0
23616,95,1,1
23617,-41,0,1
23618,27,1,1
23619,180,1,0
23620,254,1,1
23621,-48,0,1
23622,57,1,1
23623,17,1,0
23624,197,1,1
23625,-51,0,1
23626,127,1,1
23627,25,1,0
23628,130,1,1
23629,-73,0,1
23630,104,1,1
23631,145,1,0
23632,145,1,1
23633,-40,0,1
23634,116,1,1
23635,53,1,0
23636,25,1,1
23637,142,1,1
23638,32,1,1
23639,220,1,0
23640,116,1,1
23641,-17,0,1
23642,52,1,1
23643,98,1,0
23644,93,1,1
23645,124,1,1
23646,51,1,1
23647,173,1,0
23648,86,1,1
23649,3,1,1
23650,48,1,1
23651,150,1,1
23652,-18,0,0
23653,49,1,1
23654,107,1,1
23655,100,1,0
23656,-23,0,1
23657,36,1,1
23658,83,1,1
23659,161,1,0
23660,-21,0,1
23661,108,1,1
23662,100,1,1
23663,-64,0,0
23664,7,1,1
23665,2,1,1
23666,41,1,1
23667,34,1,0
23668,-10,0,1
23669,158,1,1
23670,136,1,1
23671,49,1,0
23672,81,1,1
23673,-6,0,1
23674,194,1,1
23675,41,1,0
23676,48,1,1
23677,240,1,1
23678,-47,0,1
23679,117,1,0
23680,84,1,1
23681,-48,0,1
23682,132,1,1
23683,30,1,1
23684,-31,0,0
23685,5,1,1
23686,-36,0,1
23687,-16,0,1
23688,-6,0,0
23689,12,1,1
23690,-10,0,1
23691,0,0,0
23692,-9,0,1
23693,-25,0,1
23694,-1,0,1
23695,127,1,0
23696,13,1,1
23697,130,1,1
23698,87,1,1
23699,-50,0,0
23700,106,1,1
23701,50,1,1
23702,176,1,1
23703,-68,0,0
23704,-8,0,1
23705,15,1,1
23706,339,1,1
23707,-74,0,0
23708,76,1,1
23709,189,1,1
23710,105,1,1
23711,-44,0,0
23712,-16,0,1
23713,-37,0,1
23714,23,1,1
23715,-57,0,0
23716,14,1,1
23717,170,1,1
23718,12,1,1
23719,-62,0,0
23720,130,1,1
23721,28,1,1
23722,0,0,1
23723,-40,0,0
23724,32,1,1
23725,187,1,1
23726,80,1,1
23727,-37,0,1
23728,55,1,0
23729,-38,0,1
23730,-8,0,1
23731,-84,0,1
23732,24,1,0
23733,-14,0,1
23734,176,1,1
23735,-55,0,0
23736,10,1,1
23737,176,1,1
23738,-1,0,1
23739,-69,0,0
23740,124,1,1
23741,18,1,1
23742,217,1,1
23743,-43,0,1
23744,228,1,1
23745,-2,0,1
23746,-45,0,1
23747,-36,0,1
23748,176,1,1
23749,14,1,1
23750,16,1,1
23751,-7,0,1
23752,183,1,1
23753,54,1,1
23754,195,1,1
23755,-71,0,1
23756,84,1,1
23757,53,1,1
23758,74,1,1
23759,-73,0,1
23760,139,1,1
23761,52,1,1
23762,290,1,1
23763,-69,0,1
23764,174,1,1
23765,64,1,1
23766,-4,0,1
23767,90,1,1
23768,197,1,1
23769,56,1,1
23770,160,1,1
23771,48,1,1
23772,127,1,1
23773,64,1,1
23774,131,1,1
23775,129,1,1
23776,-50,0,1
23777,84,1,1
23778,57,1,1
23779,62,1,1
23780,33,1,1
23781,26,1,1
23782,132,1,1
23783,-39,0,1
23784,35,1,1
23785,76,1,1
23786,-21,0,1
23787,18,1,1
23788,0,0,1
23789,69,1,1
23790,-2,0,1
23791,42,1,1
23792,76,1,1
23793,94,1,1
23794,149,1,1
23795,9,1,1
23796,163,1,1
23797,138,1,1
23798,18,1,1
23799,74,1,1
23800,82,1,1
23801,141,1,1
23802,213,1,1
23803,102,1,1
23804,49,1,1
23805,4,1,1
23806,173,1,1
23807,16,1,1
23808,41,1,1
23809,-26,0,1
23810,193,1,1
23811,73,1,1
23812,117,1,1
23813,31,1,1
23814,228,1,1
23815,94,1,1
23816,37,1,1
23817,-2,0,1
23818,148,1,1
23819,47,1,1
23820,142,1,1
23821,55,1,1
23822,115,1,1
23823,98,1,1
23824,14,1,1
23825,21,1,1
23826,161,1,1
23827,103,1,1
23828,201,1,1
23829,-55,0,1
23830,205,1,1
23831,79,1,1
23832,42,1,1
23833,9,1,1
23834,244,1,1
23835,118,1,1
23836,170,1,1
23837,90,1,1
23838,77,1,1
23839,109,1,1
23840,78,1,1
23841,8,1,1
23842,177,1,1
23843,91,1,1
23844,130,1,1
23845,77,1,1
23846,211,1,1
23847,137,1,1
23848,108,1,1
23849,67,1,1
23850,108,1,1
23851,90,1,1
23852,24,1,1
23853,47,1,1
23854,162,1,1
23855,46,1,1
23856,69,1,1
23857,61,1,1
23858,156,1,1
23859,27,1,1
23860,30,1,1
23861,97,1,1
23862,110,1,1
23863,64,1,1
23864,53,1,1
23865,47,1,1
23866,294,1,1
23867,42,1,1
23868,81,1,1
23869,112,1,1
23870,84,1,1
23871,81,1,1
23872,192,1,1
23873,129,1,1
23874,104,1,1
23875,64,1,1
23876,69,1,1
23877,49,1,1
23878,261,1,1
23879,98,1,1
23880,43,1,1
23881,-5,0,1
23882,26,1,1
23883,25,1,1
23884,75,1,1
23885,58,1,1
23886,54,1,1
23887,106,1,1
23888,120,1,1
23889,21,1,1
23890,-29,0,1
23891,131,1,1
23892,66,1,1
23893,16,1,1
23894,218,1,1
23895,139,1,1
23896,1,1,1
23897,119,1,1
23898,64,1,1
23899,52,1,1
23900,162,1,1
23901,46,1,1
23902,264,1,1
23903,170,1,1
23904,74,1,1
23905,166,1,1
23906,140,1,1
23907,110,1,1
23908,70,1,1
23909,0,0,1
23910,39,1,1
23911,105,1,1
23912,87,1,1
23913,111,1,1
23914,212,1,1
23915,191,1,1
23916,174,1,1
23917,143,1,1
23918,89,1,1
23919,159,1,1
23920,116,1,1
23921,-27,0,1
23922,149,1,1
23923,251,1,1
23924,41,1,1
23925,42,1,1
23926,-17,0,1
23927,67,1,1
23928,-32,0,1
23929,58,1,1
23930,108,1,1
23931,31,1,1
23932,-37,0,1
23933,151,1,1
23934,24,1,1
23935,74,1,1
23936,111,1,1
23937,161,1,1
23938,151,1,1
23939,65,1,1
23940,97,1,1
23941,-38,0,1
23942,170,1,1
23943,62,1,1
23944,-34,0,1
23945,-48,0,1
23946,87,1,1
23947,60,1,1
23948,83,1,1
23949,0,0,1
23950,129,1,1
23951,20,1,1
23952,265,1,1
23953,108,1,1
23954,183,1,1
23955,61,1,1
23956,165,1,1
23957,1,1,1
23958,177,1,1
23959,86,1,1
23960,177,1,1
23961,22,1,1
23962,39,1,1
23963,59,1,1
23964,168,1,1
23965,1,1,1
23966,151,1,1
23967,130,1,1
23968,260,1,1
23969,74,1,1
23970,60,1,1
23971,116,1,1
23972,225,1,1
23973,175,1,1
23974,13,1,1
23975,34,1,1
23976,137,1,1
23977,96,1,1
23978,164,1,1
23979,64,1,1
23980,52,1,1
23981,141,1,1
23982,160,1,0
23983,131,1,1
23984,15,1,1
23985,28,1,1
23986,164,1,0
23987,55,1,1
23988,143,1,1
23989,133,1,1
23990,153,1,0
23991,139,1,1
23992,99,1,0
23993,78,1,1
23994,152,1,0
23995,40,1,1
23996,129,1,1
23997,145,1,0
23998,-5,0,0
23999,-8,0,1
24000,294,1,0
24001,218,1,1
24002,29,1,0
24003,228,1,1
24004,40,1,1
24005,163,1,0
24006,97,1,0
24007,87,1,1
24008,124,1,0
24009,97,1,0
24010,59,1,0
24011,51,1,1
24012,61,1,0
24013,54,1,0
24014,183,1,0
24015,41,1,1
24016,69,1,0
24017,160,1,0
24018,-96,0,0
24019,143,1,1
24020,-2,0,0
24021,87,1,0
24022,166,1,0
24023,-28,0,0
24024,53,1,0
24025,257,1,0
24026,77,1,0
24027,-18,0,0
24028,56,1,0
24029,224,1,0
24030,-1,0,0
24031,154,1,0
24032,95,1,0
24033,123,1,0
24034,55,1,0
24035,9,1,0
24036,85,1,0
24037,62,1,0
24038,-85,0,0
24039,-3,0,0
24040,111,1,0
24041,136,1,0
24042,-124,0,0
24043,104,1,0
24044,144,1,0
24045,104,1,0
24046,-101,0,0
24047,41,1,0
24048,101,1,0
24049,184,1,0
24050,102,1,0
24051,90,1,0
24052,21,1,0
24053,225,1,0
24054,-31,0,0
24055,56,1,0
24056,-7,0,0
24057,142,1,0
24058,111,1,0
24059,59,1,0
24060,15,1,0
24061,216,1,0
24062,37,1,0
24063,75,1,0
24064,32,1,0
24065,199,1,0
24066,43,1,0
24067,42,1,0
24068,23,1,0
24069,149,1,0
24070,51,1,0
24071,-63,0,0
24072,137,1,0
24073,271,1,0
24074,32,1,0
24075,34,1,0
24076,94,1,0
24077,199,1,0
24078,93,1,0
24079,-119,0,0
24080,109,1,0
24081,110,1,0
24082,65,1,0
24083,114,1,0
24084,112,1,0
24085,157,1,0
24086,119,1,0
24087,-5,0,0
24088,54,1,0
24089,166,1,0
24090,197,1,0
24091,12,1,0
24092,88,1,0
24093,264,1,0
24094,81,1,0
24095,59,1,0
24096,93,1,0
24097,173,1,0
24098,115,1,0
24099,-14,0,0
24100,155,1,0
24101,241,1,0
24102,-18,0,0
24103,68,1,0
24104,50,1,0
24105,251,1,0
24106,226,1,0
24107,173,1,0
24108,53,1,0
24109,10,1,0
24110,165,1,0
24111,154,1,0
24112,176,1,0
24113,39,1,0
24114,153,1,0
24115,142,1,0
24116,90,1,0
24117,-19,0,0
24118,213,1,0
24119,323,1,0
24120,55,1,0
24121,61,1,0
24122,314,1,0
24123,163,1,0
24124,-64,0,0
24125,62,1,0
24126,274,1,0
24127,329,1,0
24128,37,1,0
24129,35,1,0
24130,269,1,0
24131,214,1,0
24132,1,1,0
24133,42,1,0
24134,265,1,0
24135,311,1,0
24136,62,1,0
24137,126,1,0
24138,246,1,0
24139,167,1,0
24140,67,1,0
24141,47,1,0
24142,76,1,0
24143,154,1,0
24144,20,1,0
24145,113,1,0
24146,159,1,0
24147,82,1,0
24148,-16,0,0
24149,97,1,0
24150,65,1,0
24151,98,1,0
24152,143,1,0
24153,21,1,0
24154,93,1,0
24155,123,1,0
24156,89,1,0
24157,76,1,0
24158,172,1,0
24159,170,1,0
24160,34,1,0
24161,94,1,0
24162,36,1,0
24163,83,1,0
24164,134,1,0
24165,37,1,0
24166,197,1,0
24167,73,1,0
24168,157,1,0
24169,96,1,0
24170,78,1,0
24171,28,1,0
24172,110,1,0
24173,104,1,0
24174,67,1,0
24175,170,1,0
24176,45,1,0
24177,138,1,0
24178,65,1,0
24179,47,1,0
24180,72,1,0
24181,114,1,0
24182,212,1,0
24183,183,1,0
24184,-31,0,0
24185,48,1,0
24186,76,1,0
24187,197,1,0
24188,85,1,0
24189,121,1,0
24190,50,1,0
24191,262,1,0
24192,56,1,0
24193,61,1,0
24194,99,1,0
24195,18,1,0
24196,-51,0,0
24197,68,1,0
24198,209,1,0
24199,283,1,0
24200,87,1,0
24201,105,1,0
24202,271,1,0
24203,-1,0,0
24204,195,1,0
24205,70,1,0
24206,263,1,0
24207,-78,0,0
24208,70,1,0
24209,89,1,0
24210,242,1,0
24211,114,1,0
24212,0,0,0
24213,82,1,0
24214,253,1,0
24215,-70,0,0
24216,143,1,0
24217,157,1,0
24218,178,1,0
24219,-2,0,0
24220,29,1,0
24221,9,1,0
24222,216,1,0
24223,58,1,0
24224,70,1,0
24225,50,1,0
24226,165,1,0
24227,121,1,0
24228,23,1,0
24229,5,1,0
24230,113,1,0
24231,-96,0,0
24232,121,1,0
24233,131,1,0
24234,19,1,0
24235,117,1,0
24236,22,1,0
24237,0,0,0
24238,-30,0,0
24239,0,0,0
24240,145,1,0
24241,5,1,0
24242,-60,0,0
24243,-5,0,0
24244,197,1,0
24245,139,1,0
24246,-117,0,0
24247,-48,0,0
24248,199,1,0
24249,11,1,0
24250,-3,0,0
24251,56,1,0
24252,147,1,0
24253,32,1,0
24254,87,1,0
24255,120,1,0
24256,60,1,0
24257,133,1,0
24258,82,1,1
24259,-83,0,0
24260,101,1,0
24261,102,1,0
24262,7,1,1
24263,134,1,0
24264,-50,0,0
24265,107,1,0
24266,140,1,1
24267,8,1,0
24268,104,1,0
24269,126,1,0
24270,100,1,1
24271,-63,0,0
24272,44,1,0
24273,55,1,0
24274,5,1,1
24275,3,1,0
24276,113,1,0
24277,127,1,0
24278,36,1,1
24279,95,1,0
24280,97,1,0
24281,76,1,0
24282,131,1,1
24283,-56,0,0
24284,135,1,0
24285,77,1,0
24286,17,1,1
24287,20,1,0
24288,106,1,0
24289,97,1,0
24290,51,1,1
24291,-3,0,0
24292,64,1,0
24293,126,1,0
24294,12,1,1
24295,40,1,0
24296,75,1,0
24297,19,1,0
24298,-54,0,1
24299,-2,0,0
24300,178,1,0
24301,39,1,0
24302,-16,0,1
24303,123,1,0
24304,180,1,0
24305,146,1,0
24306,0,0,1
24307,116,1,0
24308,10,1,0
24309,46,1,0
24310,-45,0,1
24311,16,1,0
24312,12,1,0
24313,9,1,0
24314,-62,0,1
24315,25,1,0
24316,167,1,0
24317,137,1,0
24318,-11,0,1
24319,75,1,0
